GCA_900128725.1,Buchnera aphidicola
GCA_001821135.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_48_100
GCA_001821155.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_50_130
GCA_001821165.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_50_13
GCA_001821185.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_43_11
GCA_001821215.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_43_22b
GCA_001822695.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_44_35
GCA_001821235.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_45_10b
GCA_001821245.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_46_40
GCA_001821305.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_48_16
GCA_001821275.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_50_120
GCA_001821295.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_43_20
GCA_001822705.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_44_15c
GCA_001822735.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_44_9
GCA_001822755.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_47_20
GCA_001822765.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_48_11
GCA_001824735.1,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_12_FULL_49_67
GCA_001822795.1,Candidatus Taylorbacteria bacterium RIFOXYD2_FULL_36_9
GCA_001790935.1,Candidatus Tectomicrobia bacterium RIFCSPLOWO2_02_FULL_70_19
GCA_001790955.1,Candidatus Tectomicrobia bacterium RIFCSPLOWO2_12_FULL_69_37
GCA_001829915.1,Tenericutes bacterium GWA2_35_7
GCA_001829935.1,Tenericutes bacterium GWA2_38_26
GCA_001830865.1,Tenericutes bacterium GWC2_34_14
GCA_001830895.1,Tenericutes bacterium GWC2_39_45
GCA_001829955.1,Tenericutes bacterium GWD2_38_27
GCA_001829965.1,Tenericutes bacterium GWE2_34_108
GCA_001829995.1,Tenericutes bacterium GWE2_38_8
GCA_001830905.1,Tenericutes bacterium GWF1_35_14
GCA_001830015.1,Tenericutes bacterium GWF2_35_184
GCA_001830035.1,Tenericutes bacterium GWF2_38_8
GCA_001830935.1,Tenericutes bacterium GWF2_57_13
GCA_001830045.1,Tenericutes bacterium RIFOXYA12_FULL_35_10
GCA_001830065.1,Tenericutes bacterium RIFOXYA2_FULL_36_32
GCA_001830945.1,Tenericutes bacterium RIFOXYB2_FULL_36_25
GCA_001830095.1,Tenericutes bacterium RIFOXYC2_FULL_35_27
GCA_001830165.1,Tenericutes bacterium RIFOXYD12_FULL_36_9
GCA_001830975.1,Tenericutes bacterium RIFOXYD2_FULL_35_11
GCA_001822815.1,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_43_35
GCA_001822835.1,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_48_17
GCA_001822855.1,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_58_15
GCA_001824715.1,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_02_41_19
GCA_001822865.1,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_02_FULL_43_14
GCA_001822895.1,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_40_23
GCA_001822905.1,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_44_24
GCA_001822935.1,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_48_14
GCA_001824745.1,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_58_14
GCA_001822945.1,Candidatus Terrybacteria bacterium RIFCSPLOWO2_02_42_20
GCA_001830135.1,Thermodesulfovibrio sp. RBG_19FT_COMBO_41_18
GCA_001830985.1,Thermodesulfovibrio sp. RBG_19FT_COMBO_42_12
GCA_001831015.1,Thiobacillus sp. GWE1_62_9
GCA_001771325.1,candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_32_22
GCA_001771315.1,candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22
GCA_001772305.1,candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_38_8
GCA_001830155.1,Treponema sp. GWA1_62_8
GCA_001831025.1,Treponema sp. GWB1_62_6
GCA_001831045.1,Treponema sp. GWC1_61_84
GCA_001830195.1,Treponema sp. RIFOXYC1_FULL_61_9
GCA_001790975.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_46_23
GCA_001790985.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_10
GCA_001791005.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_11
GCA_001791045.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_63_20
GCA_001790815.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_46_47
GCA_001791055.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_29
GCA_001790825.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_44
GCA_001791035.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_53_13
GCA_001791065.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_54_11
GCA_001791115.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19
GCA_001791135.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_60_10
GCA_001791145.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_60_44
GCA_001791155.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_46_13
GCA_001791195.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_47_11
GCA_001791205.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_47_12
GCA_001791245.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_54_23
GCA_001791225.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_57_11
GCA_001791275.1,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_12_FULL_60_25
GCA_001791305.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_17
GCA_001791295.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_24
GCA_001791325.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_25
GCA_001791335.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_53_9
GCA_001791375.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_55_36
GCA_001791385.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_19
GCA_001791415.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_25
GCA_001791425.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_12
GCA_001791455.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_48_18
GCA_001791465.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_49_11
GCA_001791475.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_51_9
GCA_001791505.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_53_10
GCA_001791575.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_54_37
GCA_001791535.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_46_10
GCA_001791555.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_47_10
GCA_001791565.1,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_12_FULL_47_9
GCA_001791615.1,Candidatus Uhrbacteria bacterium RIFOXYA2_FULL_40_9
GCA_001791635.1,Candidatus Uhrbacteria bacterium RIFOXYA2_FULL_41_8
GCA_943356545.1,Candidatus Uhrbacteria bacterium RIFOXYB12_FULL_58_10
GCA_001791655.1,Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_41_10
GCA_001791695.1,Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_41_18
GCA_001791715.1,Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_45_11
GCA_001791725.1,Candidatus Uhrbacteria bacterium RIFOXYB2_FULL_57_15
GCA_001791735.1,Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11
GCA_001791745.1,Candidatus Uhrbacteria bacterium RIFOXYC2_FULL_47_19
GCA_001824755.1,Candidatus Veblenbacteria bacterium RIFOXYA2_FULL_43_9
GCA_001824795.1,Candidatus Veblenbacteria bacterium RIFOXYB1_FULL_43_13
GCA_001822975.1,Candidatus Veblenbacteria bacterium RIFOXYC1_FULL_42_9
GCA_001822985.1,Candidatus Veblenbacteria bacterium RIFOXYC2_FULL_42_11
GCA_001823015.1,Candidatus Veblenbacteria bacterium RIFOXYD1_FULL_43_11
GCA_001831055.1,Verrucomicrobia bacterium GWC2_42_7
GCA_001831095.1,Verrucomicrobia bacterium GWF2_51_19
GCA_001831115.1,Verrucomicrobia bacterium GWF2_62_7
GCA_001830205.1,Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10
GCA_001831125.1,Verrucomicrobia bacterium RIFCSPLOWO2_12_FULL_64_8
GCA_001823025.1,Candidatus Vogelbacteria bacterium GWA1_51_14
GCA_001823055.1,Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16
GCA_001824815.1,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_42_15
GCA_001823065.1,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_44_32
GCA_001824825.1,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_46_19
GCA_001823095.1,Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_51_18
GCA_001824845.1,Candidatus Vogelbacteria bacterium RIFOXYD2_FULL_44_9
GCA_001824875.1,Candidatus Wildermuthbacteria bacterium GWA1_49_26
GCA_001823105.1,Candidatus Wildermuthbacteria bacterium GWA2_46_15
GCA_001823135.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_45_20
GCA_001824885.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_47_27
GCA_001823155.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_48_25
GCA_001824915.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_48_27b
GCA_001823165.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_49_22b
GCA_001823185.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_01_FULL_50_47
GCA_001823215.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_45_25
GCA_001823235.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_47_12
GCA_001824925.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_47_17
GCA_001823255.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_48_16
GCA_001823265.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_12b
GCA_001824955.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_17
GCA_001823295.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_02_FULL_49_9
GCA_001823315.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_40_12
GCA_001824975.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_45_9
GCA_001823335.1,Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_49_13
GCA_001824985.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_47_18
GCA_001825005.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_16
GCA_001823345.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_29
GCA_001823375.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_48_35
GCA_001823385.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_01_FULL_50_46
GCA_001823415.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_02_FULL_47_10
GCA_001823425.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_02_FULL_47_9c
GCA_001823455.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_12_FULL_40_9
GCA_001823475.1,Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_12_FULL_49_9
GCA_001825035.1,Candidatus Wildermuthbacteria bacterium RIFOXYD1_FULL_50_12
GCA_001791815.1,Candidatus Woesebacteria bacterium GWA1_41_8
GCA_001791835.1,Candidatus Woesebacteria bacterium GWA1_42_12
GCA_001791885.1,Candidatus Woesebacteria bacterium GWB1_37_5
GCA_001791895.1,Candidatus Woesebacteria bacterium GWB1_43_5
GCA_001791875.1,Candidatus Woesebacteria bacterium GWC1_42_13
GCA_001791935.1,Candidatus Woesebacteria bacterium GWC2_33_12
GCA_001791955.1,Candidatus Woesebacteria bacterium RBG_13_34_9
GCA_001791965.1,Candidatus Woesebacteria bacterium RBG_13_36_22
GCA_001791995.1,Candidatus Woesebacteria bacterium RBG_13_46_13
GCA_001792005.1,Candidatus Woesebacteria bacterium RBG_16_34_12
GCA_001792035.1,Candidatus Woesebacteria bacterium RBG_16_36_11
GCA_001792055.1,Candidatus Woesebacteria bacterium RBG_16_39_8b
GCA_001792065.1,Candidatus Woesebacteria bacterium RBG_16_40_11
GCA_001792075.1,Candidatus Woesebacteria bacterium RBG_16_41_13
GCA_001792115.1,Candidatus Woesebacteria bacterium RBG_16_42_24
GCA_001792135.1,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29
GCA_001792155.1,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9
GCA_001792165.1,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_47_8
GCA_001792185.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_37_10
GCA_001792215.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_10
GCA_001792225.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_26b
GCA_001792255.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_9
GCA_001792265.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_9b
GCA_001792295.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_17
GCA_001792305.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_23
GCA_001792335.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_28
GCA_001792345.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_32
GCA_001792385.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_95
GCA_001792375.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_40_22
GCA_001792425.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_41_10
GCA_001792415.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_42_80
GCA_001792465.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_10
GCA_001792455.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21
GCA_001792495.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_38_9
GCA_001792515.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13
GCA_001792535.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_42_20
GCA_001792545.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_11
GCA_001792575.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_9
GCA_001792585.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_40_20
GCA_001792935.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_41_24
GCA_001792925.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_42_9
GCA_001792945.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_44_11
GCA_001792915.1,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_46_16
GCA_001792995.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_37_19
GCA_001793005.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_38_20
GCA_001793015.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10
GCA_001793025.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10b
GCA_001793075.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_14
GCA_001793085.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_21
GCA_001793095.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_23
GCA_001793105.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_25
GCA_001793155.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_61
GCA_001793165.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_42_67
GCA_001793175.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_43_11
GCA_001793185.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_14
GCA_001793235.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_24b
GCA_001793255.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_02_FULL_42_10
GCA_001793265.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_39_9
GCA_001793275.1,Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_42_8
GCA_001793315.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_31_71
GCA_001793335.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_38_9
GCA_001793345.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_40_18
GCA_001793355.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_43_16
GCA_001793395.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_43_9
GCA_001793415.1,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_48_16
GCA_001793425.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_31_120
GCA_001793465.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_33_9
GCA_001793475.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16
GCA_001793485.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_40_26
GCA_001793455.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_41_13
GCA_001793535.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_42_36
GCA_001793545.1,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_47_31
GCA_001793555.1,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_31_51
GCA_001793575.1,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_41_14
GCA_001793615.1,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_43_18
GCA_001793625.1,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_46_16
GCA_001793635.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_31_53
GCA_001793665.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_33_11
GCA_001793695.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_40_21
GCA_001793705.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_41_28
GCA_001793715.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_43_18
GCA_001793755.1,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_46_19
GCA_001793775.1,Candidatus Wolfebacteria bacterium GWA1_42_9
GCA_001793785.1,Candidatus Wolfebacteria bacterium RBG_13_41_7
GCA_001793815.1,Candidatus Wolfebacteria bacterium RIFCSPHIGHO2_01_FULL_48_22
GCA_001793825.1,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_38_11
GCA_001793855.1,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_45_19
GCA_001793865.1,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_47_17b
GCA_001793895.1,Candidatus Wolfebacteria bacterium RIFOXYB1_FULL_54_12
GCA_001793905.1,Candidatus Wolfebacteria bacterium RIFOXYB2_FULL_49_7
GCA_001793935.1,Candidatus Wolfebacteria bacterium RIFOXYD1_FULL_48_65
GCA_001793945.1,Candidatus Wolfebacteria bacterium RIFOXYD12_FULL_48_21
GCA_001793975.1,Candidatus Wolfebacteria bacterium RIFOXYD2_FULL_48_11
GCA_001772335.1,candidate division WOR-1 bacterium RIFCSPHIGHO2_01_FULL_53_15
GCA_001772355.1,candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_45_12
GCA_001771345.1,candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_53_26
GCA_001771365.1,candidate division WOR-1 bacterium RIFCSPLOWO2_02_FULL_46_20
GCA_001772375.1,candidate division WOR-1 bacterium RIFCSPLOWO2_12_FULL_45_9
GCA_001771395.1,candidate division WOR-1 bacterium RIFOXYA12_FULL_36_13
GCA_001771415.1,candidate division WOR-1 bacterium RIFOXYA12_FULL_43_27
GCA_001771425.1,candidate division WOR-1 bacterium RIFOXYA12_FULL_52_29
GCA_001772385.1,candidate division WOR-1 bacterium RIFOXYA2_FULL_36_21
GCA_001771455.1,candidate division WOR-1 bacterium RIFOXYA2_FULL_37_7
GCA_001772415.1,candidate division WOR-1 bacterium RIFOXYA2_FULL_41_14
GCA_001772435.1,candidate division WOR-1 bacterium RIFOXYA2_FULL_46_56
GCA_001771465.1,candidate division WOR-1 bacterium RIFOXYA2_FULL_51_19
GCA_001771495.1,candidate division WOR-1 bacterium RIFOXYB12_FULL_52_16
GCA_001771505.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_36_35
GCA_001771535.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_37_13
GCA_001771545.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_42_35
GCA_001771575.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_45_9
GCA_001771585.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_46_45
GCA_001771615.1,candidate division WOR-1 bacterium RIFOXYB2_FULL_48_7
GCA_001771625.1,candidate division WOR-1 bacterium RIFOXYC12_FULL_54_18
GCA_001771655.1,candidate division WOR-1 bacterium RIFOXYC2_FULL_37_10
GCA_001771665.1,candidate division WOR-1 bacterium RIFOXYC2_FULL_41_25
GCA_001771695.1,candidate division WOR-1 bacterium RIFOXYC2_FULL_46_14
GCA_001771705.1,candidate division WOR-1 bacterium RIFOXYD2_FULL_36_8
GCA_001772455.1,candidate division WOR-1 bacterium RIFOXYD2_FULL_41_8
GCA_001771735.1,candidate division WOR-3 bacterium RBG_13_43_14
GCA_001816635.1,Candidatus Woykebacteria bacterium GWA1_44_8
GCA_001816645.1,Candidatus Woykebacteria bacterium GWB1_45_5
GCA_001816655.1,Candidatus Woykebacteria bacterium RBG_13_40_15
GCA_001816975.1,Candidatus Woykebacteria bacterium RBG_13_40_7b
GCA_001816695.1,Candidatus Woykebacteria bacterium RBG_16_39_9b
GCA_001816715.1,Candidatus Woykebacteria bacterium RBG_16_43_9
GCA_001816725.1,Candidatus Woykebacteria bacterium RBG_16_44_10
GCA_001816995.1,Candidatus Woykebacteria bacterium RBG_19FT_COMBO_43_10
GCA_001816735.1,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_39_12
GCA_001816775.1,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_01_FULL_43_29
GCA_001816795.1,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_02_FULL_43_16b
GCA_001816815.1,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_43_10
GCA_001816985.1,Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_45_10
GCA_001816825.1,Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_41_12
GCA_001816835.1,Candidatus Woykebacteria bacterium RIFCSPLOWO2_01_FULL_43_14
GCA_001771785.1,candidate division WS6 bacterium RIFOXYC1_FULL_33_10
GCA_001772465.1,candidate division WS6 bacterium RIFOXYC1_FULL_33_9
GCA_001772485.1,candidate division WS6 bacterium RIFOXYD1_FULL_33_8
GCA_001772515.1,candidate division WWE3 bacterium RBG_13_37_7
GCA_001772535.1,candidate division WWE3 bacterium RBG_16_37_10
GCA_001772545.1,candidate division WWE3 bacterium RBG_16_52_45
GCA_001772575.1,candidate division WWE3 bacterium RBG_19FT_COMBO_34_6
GCA_001772805.1,candidate division WWE3 bacterium RBG_19FT_COMBO_53_11
GCA_001772585.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_35_17
GCA_001772815.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_38_45
GCA_001772615.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23
GCA_001772625.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_42_13
GCA_001772855.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_43_9
GCA_001772655.1,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_48_15
GCA_001772865.1,candidate division WWE3 bacterium RIFCSPHIGHO2_02_FULL_38_14
GCA_001772885.1,candidate division WWE3 bacterium RIFCSPHIGHO2_12_FULL_38_15
GCA_001772895.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_37_15
GCA_001772935.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_37_24
GCA_001772665.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_39_13
GCA_001772695.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_18
GCA_001772705.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_9
GCA_001772715.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_42_11
GCA_001772955.1,candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_53_14
GCA_001772965.1,candidate division WWE3 bacterium RIFCSPLOWO2_02_FULL_53_10
GCA_001772985.1,candidate division WWE3 bacterium RIFCSPLOWO2_12_FULL_36_10
GCA_001773015.1,candidate division WWE3 bacterium RIFOXYA1_FULL_40_11
GCA_001773035.1,candidate division WWE3 bacterium RIFOXYA1_FULL_41_11
GCA_001772745.1,candidate division WWE3 bacterium RIFOXYA1_FULL_42_9
GCA_001772775.1,candidate division WWE3 bacterium RIFOXYA12_FULL_43_11
GCA_001772795.1,candidate division WWE3 bacterium RIFOXYA2_FULL_43_12
GCA_001773055.1,candidate division WWE3 bacterium RIFOXYA2_FULL_46_9
GCA_001773065.1,candidate division WWE3 bacterium RIFOXYB1_FULL_40_22
GCA_001773095.1,candidate division WWE3 bacterium RIFOXYB1_FULL_42_27
