GCA_900128725.1,Buchnera aphidicola
GCA_000204135.1,Chlamydia pecorum E58
GCA_000204255.1,Chlamydia psittaci 6BC
GCA_002117125.1,Nonlabens spongiae
GCA_001437075.1,Pediococcus stilesii
GCA_014737315.1,Treponema zioleckii
GCA_003367395.1,Pseudolabrys taiwanensis
GCA_003259335.1,Chitinophaga skermanii
GCA_000171835.1,alpha proteobacterium BAL199
GCA_913776315.1,uncultured Curtobacterium sp.
GCA_000152345.1,Burkholderia pseudomallei Pasteur 52237
GCA_937873285.1,uncultured Intrasporangium sp.
GCA_013408165.1,Sphingobium indicum
GCA_000633595.2,Clostridium drakei
GCA_026248825.1,Larkinella insperata
GCA_016185465.1,Candidatus Solibacter usitatus
GCA_013761005.1,Desulfosalsimonas propionicica
GCA_014647135.1,Shewanella xiamenensis
GCA_031201145.1,Truepera radiovictrix
GCA_947040735.1,Exiguobacterium sibiricum
GCA_000964065.1,Aquitalea magnusonii
GCA_004364635.1,Halospina denitrificans
GCA_015062785.1,Actinomyces ruminicola
GCA_028748005.1,Streptomyces enissocaesilis
GCA_903928795.1,uncultured Anaplasmataceae bacterium
GCA_905478815.1,uncultured Pseudomonadales bacterium
GCA_913777665.1,uncultured Myroides sp.
GCA_001886225.1,Enterococcus silesiacus
GCA_001886275.1,Enterococcus termitis
GCA_945278855.1,uncultured Leclercia sp.
GCA_937120705.1,uncultured Leptolyngbya sp.
GCA_937884685.1,uncultured Calothrix sp.
GCA_900109365.1,Parapedobacter koreensis
GCA_900111825.1,Pedobacter suwonensis
GCA_000787375.1,Halalkalibacter okhensis
GCA_001592965.1,Roseivirga spongicola
GCA_900100695.1,Klenkia brasiliensis
GCA_030409435.1,Methylobacterium adhaesivum
GCA_018369695.1,Enterocloster asparagiformis
GCA_014197735.1,Rhodoblastus sphagnicola
GCA_003385415.1,Chryseobacterium piscium
GCA_014199685.1,Sphingosinicella soli
GCA_000166815.1,Enterococcus faecium DO
GCA_026172535.1,Providencia heimbachae
GCA_025606325.1,Xenorhabdus indica
GCA_029085305.1,Providencia vermicola
GCA_014697215.1,Saccharopolyspora pogona
GCA_903829305.1,uncultured Opitutaceae bacterium
GCA_903823215.1,uncultured Spartobacteria bacterium
GCA_000171855.1,Carnobacterium sp. AT7
GCA_900114645.1,Gracilibacillus orientalis
GCA_000010205.1,Orientia tsutsugamushi str. Ikeda
GCA_000010145.1,Limosilactobacillus fermentum IFO 3956
GCA_000283675.1,Bacillus cereus NC7401
GCA_000010185.1,Finegoldia magna ATCC 29328
GCA_003944715.1,Hymenobacter rigui
GCA_018615095.1,Rhodococcus qingshengii
GCA_904846025.1,Psychrobacter arcticus
GCA_000751075.1,Rickettsia tamurae
GCA_027286365.1,Salinivibrio proteolyticus
GCA_000264395.1,Bacillus atrophaeus C89
GCA_001531445.1,Sporosarcina koreensis
GCA_902749705.1,Olavius algarvensis Delta 1 endosymbiont
GCA_001015195.1,Sphingomonas sp. Y57
GCA_000152385.1,Burkholderia mallei FMH
GCA_000152405.1,Burkholderia mallei JHU
GCA_021398735.1,Methylobacterium oryzae
GCA_024171785.1,Goodfellowiella coeruleoviolacea
GCA_019511345.1,Rhizobium mesosinicum
GCA_900114255.1,Mesorhizobium albiziae
GCA_000014765.1,Nitrosomonas eutropha C91
GCA_000013905.1,Psychrobacter cryohalolentis K5
GCA_012103035.1,Brucella oryzae
GCA_963521095.1,uncultured Frigoribacterium sp.
GCA_902805685.1,uncultured Friedmanniella sp.
GCA_027941835.1,Sphingosinicella microcystinivorans
GCA_007556705.1,Tepidimonas thermarum
GCA_902483365.1,uncultured Peptococcus sp.
GCA_000014725.1,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311
GCA_000014965.1,Syntrophobacter fumaroxidans MPOB
GCA_014897125.1,Vibrio litoralis
GCA_900099735.1,Arthrobacter subterraneus
GCA_023156285.1,Marinobacter koreensis
GCA_018067185.1,Sulfitobacter litoralis
GCA_937914795.1,uncultured Thermacetogenium sp.
GCA_000012345.1,Candidatus Pelagibacter ubique HTCC1062
GCA_000474175.2,Sphingobium fuliginis
GCA_001508955.1,Thermovirga lienii
GCA_006408365.1,Bacillus sp. D12
GCA_900102505.1,Paracoccus tibetensis
GCA_000958205.1,Enterobacter cloacae subsp. cloacae
GCA_000012385.1,Rickettsia bellii RML369-C
GCA_024126735.1,Pseudomonas sp. 2
GCA_001431485.1,Stenotrophomonas ginsengisoli
GCA_014205155.1,Amycolatopsis umgeniensis
GCA_017086585.1,Candidatus Karelsulcia muelleri
GCA_014395225.1,Pedobacter roseus
GCA_900107465.1,Rhodonellum ikkaensis
GCA_000987775.1,Arsukibacterium ikkense
GCA_000667825.1,Mycobacterium tuberculosis F11
GCA_001752545.1,Oenococcus kitaharae
GCA_006716545.1,Microcella putealis
GCA_013302895.1,Streptomyces albus subsp. chlorinus
GCA_900473935.1,Synechococcus sp. UW105
GCA_020721255.1,Chlorobium chlorochromatii
GCA_001730235.1,Vulcanibacillus modesticaldus
GCA_000143885.2,Gordonia sp. KTR9
GCA_934277985.1,uncultured Oxalobacter sp.
GCA_003987435.1,Pseudidiomarina taiwanensis
GCA_015714775.1,Lactiplantibacillus plantarum subsp. plantarum
GCA_013409785.1,Microbacterium immunditiarum
GCA_947503975.1,uncultured Halobacillus sp.
GCA_900142665.1,Roseovarius pacificus
GCA_014653505.1,Pseudodonghicola xiamenensis
GCA_009469765.1,Dechloromonas hortensis
GCA_947501725.1,uncultured Planococcus sp.
GCA_946221465.1,uncultured Aeromicrobium sp.
GCA_006716765.1,Actinomadura hallensis
GCA_019358835.1,Tildeniella torsiva UHER 1998/13D
GCA_015552415.1,Bacteroides finegoldii
GCA_026735135.1,Clostridium aestuarii
GCA_001010765.1,Leptospira interrogans serovar Bratislava
GCA_015162745.1,Leptospira borgpetersenii serovar Hardjo-bovis
GCA_018324255.1,Polymorphospora rubra
GCA_026627145.1,Sulfobacillus thermotolerans
GCA_022558445.1,Candidatus Contubernalis alkalaceticum
GCA_937902385.1,uncultured Rhodocyclales bacterium
GCA_903893615.1,uncultured Paracraurococcus sp.
GCA_000012885.1,Syntrophotalea carbinolica DSM 2380
GCA_000015045.1,Pelobacter propionicus DSM 2379
GCA_000013605.1,Rhodoferax ferrireducens T118
GCA_023218095.1,Mycobacterium colombiense
GCA_905198915.1,uncultured Allisonella sp.
GCA_946479755.1,uncultured Chitinophaga sp.
GCA_937858865.1,uncultured Amaricoccus sp.
GCA_943914185.1,uncultured Dermacoccus sp.
GCA_017742995.1,Pseudoalteromonas viridis
GCA_000265245.2,Halomonas smyrnensis AAD6
GCA_002146725.1,Bacillus thuringiensis serovar navarrensis
GCA_000203915.1,Burkholderia ambifaria AMMD
GCA_000017245.1,Actinobacillus succinogenes 130Z
GCA_000167695.1,Bacillus thuringiensis serovar israelensis ATCC 35646
GCA_016316925.1,Clostridium aciditolerans
GCA_001517285.1,Thiomonas bhubaneswarensis
GCA_001458435.1,Thalassovita mediterranea
GCA_000012765.1,Mycoplasma capricolum subsp. capricolum ATCC 27343
GCA_949769145.1,Sphingopyxis sp. Geo24
GCA_012840265.1,Thermodesulfovibrio thiophilus
GCA_000019085.1,Thermoanaerobacter pseudethanolicus ATCC 33223
GCA_025234645.1,Exiguobacterium artemiae
GCA_000763125.1,Exiguobacterium mexicanum
GCA_000725265.1,Escherichia coli B7A
GCA_000167855.1,Escherichia coli E22
GCA_000167875.2,Escherichia coli E110019
GCA_016953955.1,Salmonella enterica subsp. enterica serovar Cerro
GCA_013708485.1,Salmonella enterica subsp. enterica serovar Manhattan
GCA_013794905.1,Salmonella enterica subsp. enterica serovar Schwarzengrund
GCA_000167835.1,Escherichia coli F11
GCA_014646635.1,Lentibacillus kapialis
GCA_014636935.1,Alsobacter metallidurans
GCA_018279705.1,Rhodopseudomonas sp. SK50-23
GCA_016758235.1,Leucobacter luti
GCA_000010225.1,Corynebacterium glutamicum R
GCA_001747425.1,Actinoalloteichus hymeniacidonis
GCA_945957465.1,uncultured Leifsonia sp.
GCA_937950555.1,uncultured Pigmentiphaga sp.
GCA_020718785.1,Desulfatirhabdium butyrativorans
GCA_905372375.1,Prevotella conceptionensis
GCA_937893425.1,uncultured Aphanizomenon sp.
GCA_937863485.1,uncultured Nostoc sp.
GCA_937858575.1,uncultured Streptomycetaceae bacterium
GCA_003446115.1,Sphingobacterium sp.
GCA_937951975.1,uncultured Desulfotignum sp.
GCA_020887275.1,Burkholderia sp. SFA1
GCA_003202005.1,Williamsia faeni
GCA_019424065.1,Lactonifactor longoviformis
GCA_020558795.1,Thomasclavelia saccharogumia
GCA_916438895.1,Peptostreptococcus stomatis
GCA_004022445.1,Agrococcus lahaulensis
GCA_025822685.1,Mycolicibacter arupensis
GCA_014050235.1,Streptococcus pyogenes serotype M12
GCA_000009985.1,Magnetospirillum magneticum AMB-1
GCA_000010025.1,Xanthomonas oryzae pv. oryzae MAFF 311018
GCA_000167955.1,Ralstonia solanacearum UW551
GCA_000755985.1,Burkholderia oklahomensis
GCA_030269425.1,Amycolatopsis taiwanensis
GCA_938030155.1,uncultured Acaryochloris sp.
GCA_000010125.1,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
GCA_000167715.1,Streptococcus agalactiae 18RS21
GCA_000167735.1,Streptococcus agalactiae 515
GCA_000167795.1,Streptococcus agalactiae H36B
GCA_000167775.1,Streptococcus agalactiae COH1
GCA_015221735.2,Streptococcus agalactiae CJB111
GCA_016902345.1,Mediterraneibacter glycyrrhizinilyticus
GCA_003610495.1,Sinobaca qinghaiensis
GCA_023283745.1,Parashewanella spongiae
GCA_001418085.1,Lacinutrix algicola
GCA_001418015.1,Lacinutrix mariniflava
GCA_001298675.1,Paenacidovorax caeni
GCA_900094635.1,methanotrophic endosymbiont of Bathymodiolus azoricus (Menez Gwen)
GCA_900128525.1,methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
GCA_900127505.1,thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
GCA_013402795.1,Costertonia aggregata
GCA_000010085.1,Sodalis glossinidius str. 'morsitans'
GCA_014646855.1,Legionella impletisoli
GCA_946411575.1,Paenibacillus barengoltzii
GCA_019744785.1,Empedobacter falsenii
GCA_009935965.1,Pseudomonas sp. L13
GCA_025758395.1,Microbacterium terricola
GCA_023155855.1,Microbacterium aoyamense
GCA_905192845.1,uncultured Firmicutes bacterium
GCA_000167895.3,Escherichia coli B171
GCA_000020185.1,Shigella boydii CDC 3083-94
GCA_000167915.2,Escherichia coli 53638
GCA_003351105.1,Thermosipho africanus Ob7
GCA_020177385.1,Salipiger bermudensis
GCA_000181475.1,Gimesia maris DSM 8797
GCA_007672195.1,Sphingomonas dokdonensis
GCA_001431405.1,Pseudoxanthomonas dokdonensis
GCA_030316895.1,Variovorax dokdonensis
GCA_006385615.1,Chlamydia sp. Rostinovo-70
GCA_000152425.1,Vibrio cholerae MO10
GCA_011750835.1,Vibrio cholerae O395
GCA_000152445.1,Vibrio cholerae RC385
GCA_000152465.2,Vibrio cholerae V51
GCA_000167935.2,Vibrio cholerae V52
GCA_002157625.1,Brevundimonas sp. SH203
GCA_000169195.2,Heyndrickxia coagulans 36D1
GCA_000964085.1,Luteibacter yeojuensis
GCA_000568255.1,Kutzneria sp. 744
GCA_007830735.1,Geobacter argillaceus
GCA_000817955.1,Geobacter pickeringii
GCA_001507325.1,Chryseobacterium aquaticum subsp. greenlandense
GCA_963542765.1,uncultured Desulfovibrionales bacterium
GCA_905236965.1,uncultured Acholeplasmatales bacterium
GCA_900113135.1,Salegentibacter agarivorans
GCA_913057625.1,uncultured Oceanobacter sp.
GCA_001189965.1,Herbaspirillum rhizosphaerae
GCA_001413955.1,Allomuricauda eckloniae
GCA_900109815.1,Acinetobacter sp. DSM 11652
GCA_014651455.1,Echinicola pacifica
GCA_913054255.1,uncultured Bacteriovorax sp.
GCA_946482075.1,uncultured Erythrobacteraceae bacterium
GCA_002982075.1,Labrys okinawensis
GCA_030160835.1,Labrys miyagiensis
GCA_000253315.1,Streptococcus salivarius JIM8777
GCA_000023005.1,Rickettsia africae ESF-5
GCA_000085865.1,Metamycoplasma hominis ATCC 23114
GCA_000063605.1,Mycoplasmopsis agalactiae PG2
GCA_000239195.1,Bacillus cereus F837/76
GCA_002237365.1,Zobellella denitrificans
GCA_003012795.1,Zobellella taiwanensis
GCA_000092045.1,Rhizobium etli CFN 42
GCA_903892865.1,uncultured Syntrophobacterales bacterium
GCA_913057415.1,uncultured Aequorivita sp.
GCA_913061135.1,uncultured Croceibacter sp.
GCA_937862785.1,uncultured Desulfomicrobium sp.
GCA_913055755.1,uncultured Microbulbifer sp.
GCA_001437435.1,Furfurilactobacillus siliginis
GCA_001005525.1,Acinetobacter sp. AG1
GCA_009362295.1,Georgenia ruanii
GCA_905212075.1,uncultured Porphyromonadaceae bacterium
GCA_900764285.1,uncultured Sedimentibacter sp.
GCA_000152505.1,Mycobacterium tuberculosis C
GCA_000419725.1,Rhizobium favelukesii
GCA_030295955.1,Thalassotalea agarivorans
GCA_900103535.1,Megasphaera paucivorans
GCA_030813505.1,Pectinatus haikarae
GCA_000168255.1,Limosilactobacillus reuteri subsp. rodentium
GCA_000015585.1,Halorhodospira halophila SL1
GCA_000016165.1,Desulforamulus reducens MI-1
GCA_000016725.1,Acidiphilium cryptum JF-5
GCA_000348745.1,Micavibrio aeruginosavorus EPB
GCA_016432265.1,Micavibrio aeruginosavorus
GCA_910588235.1,uncultured Atopostipes sp.
GCA_916438835.1,uncultured Johnsonella sp.
GCA_945952355.1,uncultured Phenylobacterium sp.
GCA_903900415.1,uncultured Candidatus Microthrix sp.
GCA_902805975.1,uncultured Rubrobacteraceae bacterium
GCA_963518425.1,uncultured Roseococcus sp.
GCA_004217545.1,Krasilnikovia cinnamomea
GCA_000026405.1,Leuconostoc citreum KM20
GCA_014706575.1,Paenibacillus polymyxa E681
GCA_000012985.1,Hahella chejuensis KCTC 2396
GCA_013409625.1,Nocardioides kongjuensis
GCA_017504145.1,Akkermansia muciniphila ATCC BAA-835
GCA_000018805.1,Yersinia pestis Angola
GCA_000016945.1,Yersinia pseudotuberculosis IP 31758
GCA_012720115.1,Sneathiella chinensis
GCA_014645275.1,Corynebacterium marinum
GCA_903789505.1,uncultured Coriobacteriales bacterium
GCA_938039195.1,uncultured Carnobacteriaceae bacterium
GCA_916438945.1,uncultured Actinomycetaceae bacterium
GCA_011758645.1,Brooklawnia cerclae
GCA_002006495.1,Clostridium sp. BL-8
GCA_000168035.1,Yersinia intermedia ATCC 29909
GCA_000168015.1,Yersinia frederiksenii ATCC 33641
GCA_000167995.1,Yersinia mollaretii ATCC 43969
GCA_000167975.1,Yersinia bercovieri ATCC 43970
GCA_025821565.1,Mycolicibacterium vanbaalenii PYR-1
GCA_000018325.1,Alkaliphilus oremlandii OhILAs
GCA_000152585.1,Burkholderia dolosa AU0158
GCA_000152565.1,Burkholderia cenocepacia PC184
GCA_000152545.1,Pseudomonas aeruginosa 2192
GCA_000152525.1,Pseudomonas aeruginosa C3719
GCA_008124785.1,Aquimarina intermedia
GCA_001404975.1,Flavobacterium daejeonense
GCA_000170875.1,Roseobacter sp. AzwK-3b
GCA_937995935.1,Alkalilimnicola ehrlichii
GCA_913041115.1,uncultured Legionellales bacterium
GCA_016902445.1,Oscillibacter valericigenes
GCA_900184735.1,Paucisalibacillus globulus
GCA_013004605.1,Pseudokineococcus marinus
GCA_032678385.1,Pedobacter aquatilis
GCA_002224225.1,Polynucleobacter cosmopolitanus
GCA_000015365.1,Marinobacter nauticus VT8
GCA_000168775.2,Francisella tularensis subsp. holarctica FSC200
GCA_027943965.1,Geotalea uraniireducens
GCA_000016745.1,Geotalea uraniireducens Rf4
GCA_000015025.1,Acidothermus cellulolyticus 11B
GCA_002632825.1,Xenorhabdus stockiae
GCA_000016545.1,Caldicellulosiruptor saccharolyticus DSM 8903
GCA_002127535.1,Xenorhabdus vietnamensis
GCA_900116635.1,Xenorhabdus koppenhoeferi
GCA_000968195.1,Xenorhabdus doucetiae
GCA_014656825.1,Xenorhabdus griffiniae
GCA_003386665.1,Xenorhabdus cabanillasii
GCA_002632615.1,Xenorhabdus miraniensis
GCA_002632685.1,Xenorhabdus mauleonii
GCA_002632875.1,Xenorhabdus kozodoii
GCA_001721185.1,Xenorhabdus hominickii
GCA_000015185.1,Shewanella sp. W3-18-1
GCA_913057725.1,uncultured Lewinella sp.
GCA_946478855.1,uncultured Enhygromyxa sp.
GCA_905193855.1,uncultured Acidaminococcus sp.
GCA_000177335.1,Pyramidobacter piscolens W5455
GCA_000818175.1,Streptomyces sp. AcH 505
GCA_903899885.1,uncultured Rhodospirillaceae bacterium
GCA_020883495.1,Shinella zoogloeoides
GCA_014489805.1,Bacillus sp. Y1
GCA_013181665.1,Nocardia gamkensis
GCA_903896105.1,uncultured Campylobacterales bacterium
GCA_913041845.1,uncultured Idiomarina sp.
GCA_026240095.1,Pedobacter sandarakinus
GCA_030814135.1,Caldalkalibacillus uzonensis
GCA_000191165.1,Lactobacillus delbrueckii subsp. bulgaricus 2038
GCA_010561005.1,"Salmonella enterica subsp. enterica serovar 4,12:i:-"
GCA_948469885.1,uncultured Sporosarcina sp.
GCA_019720735.1,Mycoplasma sp. Ms02
GCA_006494695.1,Mycoplasma nasistruthionis
GCA_947495715.1,uncultured Oceanisphaera sp.
GCA_934675785.1,uncultured Victivallis sp.
GCA_903853455.1,uncultured Magnetospirillum sp.
GCA_000015525.1,Campylobacter jejuni subsp. jejuni 81-176
GCA_001679965.1,Mycolicibacter kumamotonensis
GCA_016906995.1,Spongiibacter marinus
GCA_021733655.1,Pseudochrobactrum asaccharolyticum
GCA_014203195.1,Pseudochrobactrum saccharolyticum
GCA_002077935.1,Niastella yeongjuensis
GCA_002077985.1,Niastella koreensis
GCA_001570565.1,Herbidospora yilanensis
GCA_014200515.1,Mucilaginibacter lappiensis
GCA_018860855.1,Amphritea atlantica
GCA_000213055.1,Streptomyces sp. Tu6071
GCA_000013945.1,Leptospira borgpetersenii serovar Hardjo-bovis str. L550
GCA_000013965.1,Leptospira borgpetersenii serovar Hardjo-bovis str. JB197
GCA_000017605.1,Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'
GCA_003030795.1,Marinobacter vinifirmus
GCA_937890895.1,uncultured Lentisphaerales bacterium
GCA_012845865.1,Microcella alkalica
GCA_012395945.1,Nocardia coubleae
GCA_014353015.1,Chitinimonas koreensis
GCA_900111495.1,Chryseobacterium wanjuense
GCA_009649955.1,Heliorestis convoluta
GCA_010761835.1,Salmonella enterica subsp. enterica serovar Tallahassee
GCA_011144815.1,Salmonella enterica subsp. enterica serovar Westhampton
GCA_900106695.1,Albimonas donghaensis
GCA_946479525.1,Leeia oryzae
GCA_000741765.1,Bifidobacterium tsurumiense
GCA_003628555.1,Azoarcus sp. DN11
GCA_000718555.1,Micromonospora chokoriensis
GCA_900090295.1,Micromonospora coxensis
GCA_030295345.1,Candidatus Rickettsia kotlanii
GCA_007115045.1,Wolbachia endosymbiont of Nilaparvata lugens
GCA_000485925.1,Siccibacter turicensis
GCA_032572135.1,Franconibacter helveticus
GCA_000063545.1,Orientia tsutsugamushi str. Boryong
GCA_014982965.1,Phocaeicola dorei
GCA_025212275.1,Levilactobacillus parabrevis
GCA_000193475.1,Burkholderia pseudomallei 1106b
GCA_000015925.1,Burkholderia pseudomallei 1106a
GCA_002894905.1,Paenibacillus sp. F4
GCA_003185805.1,Caulobacter sp. D5
GCA_018397285.1,Enterococcus lactis
GCA_002754315.1,Flavobacterium sp. 11
GCA_000013245.1,Helicobacter pylori HPAG1
GCA_000015285.1,Psychromonas ingrahamii 37
GCA_000016665.1,Roseiflexus sp. RS-1
GCA_000018685.1,Lachnoclostridium phytofermentans ISDg
GCA_017948325.1,Brevibacterium oceani
GCA_000302535.1,Acidovorax sp. KKS102
GCA_030055445.1,Geitlerinema splendidum
GCA_963519845.1,uncultured Moellerella sp.
GCA_947496215.1,uncultured Bizionia sp.
GCA_913061485.1,uncultured Arenibacter sp.
GCA_000010165.1,Brevibacillus brevis NBRC 100599
GCA_003385395.1,Epilithonimonas hispanica
GCA_000168075.1,Shigella dysenteriae 1012
GCA_000168095.1,Escherichia coli 101-1
GCA_011317135.1,Enterocloster aldenensis
GCA_905212655.1,Enterocloster citroniae
GCA_014123665.1,Salmonella enterica subsp. enterica serovar Kedougou
GCA_000696115.1,Streptomyces olindensis
GCA_024516195.1,Pseudomonas extremaustralis
GCA_000961885.1,Streptomyces rubellomurinus
GCA_008923185.1,Actinomadura rudentiformis
GCA_000725485.1,Nonomuraea candida
GCA_016461785.1,Marinomonas ostreistagni
GCA_003076275.1,Microbulbifer sp. A4B17
GCA_913045925.1,uncultured Salinisphaera sp.
GCA_903903285.1,uncultured Sterolibacterium sp.
GCA_020813075.1,Xanthomonas campestris pv. raphani
GCA_017724035.1,Xanthomonas euvesicatoria pv. alfalfae
GCA_000054005.1,Brucella abortus 2308
GCA_002454455.1,Methylotenera mobilis
GCA_000016805.1,Staphylococcus aureus subsp. aureus JH9
GCA_019443145.1,Paenibacillus sepulcri
GCA_002150765.1,Lentzea kentuckyensis
GCA_000019585.2,Xanthomonas oryzae pv. oryzae PXO99A
GCA_000015445.1,Bartonella bacilliformis KC583
GCA_000324785.1,Yersinia pestis biovar Antiqua str. E1979001
GCA_000013825.1,Yersinia pestis Antiqua
GCA_000017725.2,Campylobacter concisus 13826
GCA_000017465.2,Campylobacter curvus 525.92
